Country Name,Year,Value,Disaggregation
Norway,1999,81.678,"Intermediate, male"
Norway,1998,82.776,"Intermediate, male"
Norway,1997,82.699,"Intermediate, male"
Norway,1996,81.33,"Intermediate, male"
Oman,2021,78.44,"Intermediate, male"
Oman,2018,82.27,"Intermediate, male"
Oman,2017,85.51,"Intermediate, male"
Pakistan,2021,77.738,"Intermediate, male"
Pakistan,2019,71.33,"Intermediate, male"
Pakistan,2018,71.886,"Intermediate, male"
Pakistan,2016,71.01,"Intermediate, male"
Pakistan,2015,71.384,"Intermediate, male"
Pakistan,2014,70.339,"Intermediate, male"
Pakistan,2013,70.794,"Intermediate, male"
Pakistan,2012,88.215,"Intermediate, male"
Pakistan,2011,69.911,"Intermediate, male"
Pakistan,2010,70.889,"Intermediate, male"
Pakistan,2009,71.094,"Intermediate, male"
Pakistan,2008,72.341,"Intermediate, male"
Pakistan,2007,73.448,"Intermediate, male"
Pakistan,2006,73.22,"Intermediate, male"
Pakistan,2005,70.848,"Intermediate, male"
Palau,2020,76.535,"Intermediate, male"
Palau,2014,76.809,"Intermediate, male"
Palau,2000,72.529,"Intermediate, male"
Panama,2023,80.315,"Intermediate, male"
Panama,2022,82.818,"Intermediate, male"
Panama,2021,80.148,"Intermediate, male"
Panama,2020,81.775,"Intermediate, male"
Panama,2019,83.756,"Intermediate, male"
Panama,2018,84.409,"Intermediate, male"
Panama,2017,84.648,"Intermediate, male"
Panama,2016,84.668,"Intermediate, male"
Panama,2015,85.542,"Intermediate, male"
Panama,2014,85.633,"Intermediate, male"
Panama,2013,85.514,"Intermediate, male"
Panama,2012,86.727,"Intermediate, male"
Panama,2011,85.914,"Intermediate, male"
Panama,2010,85.737,"Intermediate, male"
Panama,2009,86.298,"Intermediate, male"
Panama,2008,79.275,"Intermediate, male"
Panama,2007,85.193,"Intermediate, male"
Panama,2006,84.326,"Intermediate, male"
Panama,2003,76.75,"Intermediate, male"
Panama,1997,76.553,"Intermediate, male"
Papua New Guinea,2022,66.568,"Intermediate, male"
Papua New Guinea,2010,49.331,"Intermediate, male"
Paraguay,2017,88.843,"Intermediate, male"
Paraguay,2016,88.967,"Intermediate, male"
Paraguay,2015,87.088,"Intermediate, male"
Paraguay,2014,88.668,"Intermediate, male"
Paraguay,2013,86.861,"Intermediate, male"
Paraguay,2012,88.528,"Intermediate, male"
Paraguay,2011,87.643,"Intermediate, male"
Paraguay,2010,87.638,"Intermediate, male"
Paraguay,2009,89.464,"Intermediate, male"
Paraguay,2008,90.391,"Intermediate, male"
Paraguay,2007,85.822,"Intermediate, male"
Paraguay,2006,85.32,"Intermediate, male"
Paraguay,2005,86.217,"Intermediate, male"
Paraguay,2004,87.613,"Intermediate, male"
Paraguay,2003,87.968,"Intermediate, male"
Paraguay,2002,87.605,"Intermediate, male"
Paraguay,2001,84.359,"Intermediate, male"
Paraguay,1999,87.236,"Intermediate, male"
Paraguay,1998,91.192,"Intermediate, male"
Peru,2023,83.629,"Intermediate, male"
Peru,2022,85.072,"Intermediate, male"
Peru,2021,81.861,"Intermediate, male"
Peru,2020,77.018,"Intermediate, male"
Peru,2019,83.651,"Intermediate, male"
Peru,2018,82.888,"Intermediate, male"
Peru,2017,83.305,"Intermediate, male"
Peru,2016,83.712,"Intermediate, male"
Peru,2015,82.636,"Intermediate, male"
Peru,2014,83.175,"Intermediate, male"
Peru,2013,84.121,"Intermediate, male"
Peru,2012,84.857,"Intermediate, male"
Peru,2011,84.696,"Intermediate, male"
Peru,2010,85.307,"Intermediate, male"
Peru,2009,85.243,"Intermediate, male"
Peru,2008,84.856,"Intermediate, male"
Peru,2007,84.449,"Intermediate, male"
Peru,2006,82.668,"Intermediate, male"
Peru,2005,80.178,"Intermediate, male"
Peru,2004,82.1,"Intermediate, male"
Peru,2003,84.572,"Intermediate, male"
Peru,2002,83.86,"Intermediate, male"
Peru,2001,84.157,"Intermediate, male"
Peru,2000,83.602,"Intermediate, male"
Peru,1999,81.544,"Intermediate, male"
Peru,1998,85.061,"Intermediate, male"
Peru,1997,85.878,"Intermediate, male"
Philippines,2022,57.674,"Intermediate, male"
Philippines,2021,52.991,"Intermediate, male"
Philippines,2017,66.43,"Intermediate, male"
Philippines,2016,87.78,"Intermediate, male"
Philippines,2015,87.62,"Intermediate, male"
Philippines,2014,88.3,"Intermediate, male"
Philippines,2003,81.755,"Intermediate, male"
Poland,2023,72.037,"Intermediate, male"
Poland,2022,72.624,"Intermediate, male"
Poland,2021,72.658,"Intermediate, male"
Poland,2020,70.699,"Intermediate, male"
Poland,2019,70.928,"Intermediate, male"
Poland,2018,70.427,"Intermediate, male"
Poland,2017,71.071,"Intermediate, male"
Poland,2016,71.265,"Intermediate, male"
Poland,2015,70.127,"Intermediate, male"
Poland,2014,70.161,"Intermediate, male"
Poland,2013,70.299,"Intermediate, male"
Poland,2012,70.753,"Intermediate, male"
Poland,2011,71.145,"Intermediate, male"
Poland,2010,71.152,"Intermediate, male"
Poland,2009,71.06,"Intermediate, male"
Poland,2008,70.875,"Intermediate, male"
Poland,2007,70.197,"Intermediate, male"
Poland,2006,70.906,"Intermediate, male"
Poland,2005,71.894,"Intermediate, male"
Poland,2004,71.74,"Intermediate, male"
Poland,2003,72.675,"Intermediate, male"
Poland,2002,73.832,"Intermediate, male"
Poland,2001,74.985,"Intermediate, male"
Poland,2000,75.1,"Intermediate, male"
Poland,1999,77.01,"Intermediate, male"
Poland,1998,77.423,"Intermediate, male"
Poland,1997,78.373,"Intermediate, male"
Portugal,2023,77.234,"Intermediate, male"
Portugal,2022,76.081,"Intermediate, male"
Portugal,2021,74.334,"Intermediate, male"
Portugal,2020,74.559,"Intermediate, male"
Portugal,2019,77.115,"Intermediate, male"
Portugal,2018,77.329,"Intermediate, male"
Portugal,2017,76.816,"Intermediate, male"
Portugal,2016,76.384,"Intermediate, male"
Portugal,2015,75.901,"Intermediate, male"
Portugal,2014,76.381,"Intermediate, male"
Portugal,2013,74.368,"Intermediate, male"
Portugal,2012,74.806,"Intermediate, male"
Portugal,2011,74.906,"Intermediate, male"
Portugal,2010,73.31,"Intermediate, male"
Portugal,2009,72.328,"Intermediate, male"
Portugal,2008,71.035,"Intermediate, male"
Portugal,2007,69.883,"Intermediate, male"
Portugal,2006,70.785,"Intermediate, male"
Portugal,2005,69.489,"Intermediate, male"
Portugal,2004,68.443,"Intermediate, male"
Portugal,2003,68.322,"Intermediate, male"
Portugal,2002,71.593,"Intermediate, male"
Portugal,2001,69.971,"Intermediate, male"
Portugal,2000,70.043,"Intermediate, male"
Portugal,1999,71.46,"Intermediate, male"
Portugal,1998,67.234,"Intermediate, male"
Portugal,1997,67.458,"Intermediate, male"
Portugal,1996,64.889,"Intermediate, male"
Portugal,1995,66.774,"Intermediate, male"
Portugal,1994,69.066,"Intermediate, male"
Portugal,1993,71.132,"Intermediate, male"
Portugal,1992,72.895,"Intermediate, male"
Puerto Rico,2015,46.52,"Intermediate, male"
Qatar,2022,91.98,"Intermediate, male"
Qatar,2021,90.91,"Intermediate, male"
Qatar,2020,91.78,"Intermediate, male"
Qatar,2019,92.95,"Intermediate, male"
Qatar,2015,93.93,"Intermediate, male"
Qatar,2014,100,"Intermediate, male"
Qatar,2013,94.87,"Intermediate, male"
Romania,2023,64.713,"Intermediate, male"
Romania,2022,65.157,"Intermediate, male"
Romania,2021,65.791,"Intermediate, male"
Romania,2020,70.477,"Intermediate, male"
Romania,2019,71.219,"Intermediate, male"
Romania,2018,72.171,"Intermediate, male"
Romania,2017,71.596,"Intermediate, male"
Romania,2016,70.615,"Intermediate, male"
Romania,2015,71.897,"Intermediate, male"
Romania,2014,71.821,"Intermediate, male"
Romania,2013,71.291,"Intermediate, male"
Romania,2012,71.907,"Intermediate, male"
Romania,2011,71.153,"Intermediate, male"
Romania,2010,72.099,"Intermediate, male"
Romania,2009,69.686,"Intermediate, male"
Romania,2008,69.618,"Intermediate, male"
Romania,2007,69.961,"Intermediate, male"
Romania,2006,71.406,"Intermediate, male"
Romania,2005,71.086,"Intermediate, male"
Romania,2004,73.108,"Intermediate, male"
Romania,2003,73.096,"Intermediate, male"
Romania,2002,73.919,"Intermediate, male"
Romania,2001,76.65,"Intermediate, male"
Romania,2000,78.034,"Intermediate, male"
Romania,1999,79.017,"Intermediate, male"
Romania,1998,78.77,"Intermediate, male"
Romania,1997,80.873,"Intermediate, male"
Russian Federation,2023,71.691,"Intermediate, male"
Russian Federation,2022,71.742,"Intermediate, male"
Russian Federation,2021,78.148,"Intermediate, male"
Russian Federation,2020,77.236,"Intermediate, male"
Russian Federation,2019,77.824,"Intermediate, male"
Russian Federation,2018,78.939,"Intermediate, male"
Russian Federation,2017,79.397,"Intermediate, male"
Russian Federation,2016,83.724,"Intermediate, male"
Russian Federation,2015,83.985,"Intermediate, male"
Russian Federation,2014,84.382,"Intermediate, male"
Russian Federation,2013,84.374,"Intermediate, male"
Russian Federation,2012,84.555,"Intermediate, male"
Russian Federation,2011,84.445,"Intermediate, male"
Russian Federation,2010,84.456,"Intermediate, male"
Rwanda,2023,62.312,"Intermediate, male"
Rwanda,2022,58.838,"Intermediate, male"
Rwanda,2021,56.833,"Intermediate, male"
Rwanda,2020,64.96,"Intermediate, male"
Rwanda,2019,55.567,"Intermediate, male"
Rwanda,2018,55.363,"Intermediate, male"
Rwanda,2017,55.836,"Intermediate, male"
Rwanda,2014,80.169,"Intermediate, male"
Samoa,2022,63.963,"Intermediate, male"
Samoa,2017,72.593,"Intermediate, male"
Samoa,2012,48.211,"Intermediate, male"
San Marino,2022,70.99,"Intermediate, male"
San Marino,2021,72.96,"Intermediate, male"
Sao Tome and Principe,2017,24.216,"Intermediate, male"
Saudi Arabia,2023,81.355,"Intermediate, male"
Saudi Arabia,2022,79.542,"Intermediate, male"
Saudi Arabia,2021,78.757,"Intermediate, male"
Saudi Arabia,2020,78.595,"Intermediate, male"
Saudi Arabia,2019,78.385,"Intermediate, male"
Saudi Arabia,2018,77.821,"Intermediate, male"
Saudi Arabia,2017,76.592,"Intermediate, male"
Senegal,2022,67.205,"Intermediate, male"
Senegal,2019,42.807,"Intermediate, male"
Senegal,2017,34.454,"Intermediate, male"
Senegal,2016,38.905,"Intermediate, male"
Senegal,2015,42.186,"Intermediate, male"
Senegal,2011,44.28,"Intermediate, male"
Serbia,2023,70.522,"Intermediate, male"
Serbia,2022,70.059,"Intermediate, male"
Serbia,2021,69.823,"Intermediate, male"
Serbia,2020,67.379,"Intermediate, male"
Serbia,2019,68.023,"Intermediate, male"
Serbia,2018,68.529,"Intermediate, male"
Serbia,2017,67.609,"Intermediate, male"
Serbia,2016,67.545,"Intermediate, male"
Serbia,2015,66.536,"Intermediate, male"
Serbia,2014,67.363,"Intermediate, male"
Serbia,2013,64.321,"Intermediate, male"
Serbia,2012,64.23,"Intermediate, male"
Serbia,2011,62.292,"Intermediate, male"
Serbia,2010,63.011,"Intermediate, male"
Serbia,2009,64.133,"Intermediate, male"
Serbia,2008,66.36,"Intermediate, male"
Serbia,2007,68.689,"Intermediate, male"
Seychelles,2023,75.509,"Intermediate, male"
Seychelles,2020,64.315,"Intermediate, male"
Seychelles,2019,65.958,"Intermediate, male"
Seychelles,2018,69.763,"Intermediate, male"
Seychelles,2017,70.549,"Intermediate, male"
Seychelles,2016,70.669,"Intermediate, male"
Seychelles,2015,76.302,"Intermediate, male"
Seychelles,2014,74.072,"Intermediate, male"
Sierra Leone,2018,66.546,"Intermediate, male"
Sierra Leone,2014,50.608,"Intermediate, male"
Sierra Leone,2003,45.06,"Intermediate, male"
Singapore,2023,73.241,"Intermediate, male"
Singapore,2022,74.063,"Intermediate, male"
Singapore,2021,75.941,"Intermediate, male"
Singapore,2014,87.66,"Intermediate, male"
Singapore,2010,86.91,"Intermediate, male"
Singapore,2009,87.9,"Intermediate, male"
Slovak Republic,2023,70.826,"Intermediate, male"
Slovak Republic,2022,71.057,"Intermediate, male"
Slovak Republic,2021,71.458,"Intermediate, male"
Slovak Republic,2020,70.977,"Intermediate, male"
Slovak Republic,2019,71.766,"Intermediate, male"
Slovak Republic,2018,72.548,"Intermediate, male"
Slovak Republic,2017,73.258,"Intermediate, male"
Slovak Republic,2016,74.029,"Intermediate, male"
Slovak Republic,2015,73.579,"Intermediate, male"
Slovak Republic,2014,73.774,"Intermediate, male"
Slovak Republic,2013,74.952,"Intermediate, male"
Slovak Republic,2012,75.995,"Intermediate, male"
Slovak Republic,2011,75.711,"Intermediate, male"
Slovak Republic,2010,76.707,"Intermediate, male"
Slovak Republic,2009,77.32,"Intermediate, male"
Slovak Republic,2008,78.064,"Intermediate, male"
Slovak Republic,2007,78.291,"Intermediate, male"
Slovak Republic,2006,78.823,"Intermediate, male"
Slovak Republic,2005,78.801,"Intermediate, male"
Slovak Republic,2004,79.241,"Intermediate, male"
Slovak Republic,2003,79.021,"Intermediate, male"
Slovak Republic,2002,79.074,"Intermediate, male"
Slovak Republic,2001,79.37,"Intermediate, male"
Slovak Republic,2000,79.096,"Intermediate, male"
Slovak Republic,1999,76.742,"Intermediate, male"
Slovak Republic,1998,77.344,"Intermediate, male"
Slovenia,2023,65.54,"Intermediate, male"
Slovenia,2022,64.711,"Intermediate, male"
Slovenia,2021,63.693,"Intermediate, male"
Slovenia,2020,64.072,"Intermediate, male"
Slovenia,2019,65.387,"Intermediate, male"
Slovenia,2018,66.137,"Intermediate, male"
Slovenia,2017,65.224,"Intermediate, male"
Slovenia,2016,63.954,"Intermediate, male"
Slovenia,2015,65.466,"Intermediate, male"
Slovenia,2014,66.056,"Intermediate, male"
Slovenia,2013,65.898,"Intermediate, male"
Slovenia,2012,66.187,"Intermediate, male"
Slovenia,2011,66.631,"Intermediate, male"
Slovenia,2010,67.888,"Intermediate, male"
Slovenia,2009,68.913,"Intermediate, male"
Slovenia,2008,69.858,"Intermediate, male"
Slovenia,2007,70.326,"Intermediate, male"
Slovenia,2006,70.404,"Intermediate, male"
Slovenia,2005,71.045,"Intermediate, male"
Slovenia,2004,71.159,"Intermediate, male"
Slovenia,2003,68.854,"Intermediate, male"
Slovenia,2002,70.835,"Intermediate, male"
Slovenia,2001,70.841,"Intermediate, male"
Slovenia,2000,72.092,"Intermediate, male"
Slovenia,1999,72.974,"Intermediate, male"
Slovenia,1998,74.638,"Intermediate, male"
Slovenia,1997,72.823,"Intermediate, male"
Slovenia,1996,74.248,"Intermediate, male"
Solomon Islands,2013,96.325,"Intermediate, male"
Solomon Islands,2005,72.201,"Intermediate, male"
Solomon Islands,1999,52.544,"Intermediate, male"
Somalia,2019,58.772,"Intermediate, male"
South Africa,2023,74.685,"Intermediate, male"
South Africa,2022,73.176,"Intermediate, male"
South Africa,2021,71.869,"Intermediate, male"
South Africa,2020,68.998,"Intermediate, male"
South Africa,2019,75.669,"Intermediate, male"
South Africa,2018,75.714,"Intermediate, male"
South Africa,2017,76.797,"Intermediate, male"
South Africa,2016,76.538,"Intermediate, male"
South Africa,2015,76.198,"Intermediate, male"
South Africa,2014,75.181,"Intermediate, male"
South Africa,2013,75.588,"Intermediate, male"
South Africa,2011,75.605,"Intermediate, male"
South Africa,2010,76.206,"Intermediate, male"
South Africa,2009,77.855,"Intermediate, male"
South Africa,2008,80.028,"Intermediate, male"
South Africa,2007,67.69,"Intermediate, male"
South Africa,2006,68.161,"Intermediate, male"
South Africa,2005,67.669,"Intermediate, male"
South Africa,2004,67.039,"Intermediate, male"
South Africa,2003,68.694,"Intermediate, male"
South Africa,2002,69.141,"Intermediate, male"
South Africa,2001,68.802,"Intermediate, male"
South Africa,2000,67.121,"Intermediate, male"
South Sudan,2008,82.263,"Intermediate, male"
Spain,2023,67.2,"Intermediate, male"
Spain,2022,67.972,"Intermediate, male"
Spain,2021,67.564,"Intermediate, male"
Spain,2020,67.631,"Intermediate, male"
Spain,2019,70.807,"Intermediate, male"
Spain,2018,70.131,"Intermediate, male"
Spain,2017,71.41,"Intermediate, male"
Spain,2016,72.641,"Intermediate, male"
Spain,2015,73.626,"Intermediate, male"
Spain,2014,73.633,"Intermediate, male"
Spain,2013,74.15,"Intermediate, male"
Spain,2012,75.074,"Intermediate, male"
Spain,2011,76.315,"Intermediate, male"
Spain,2010,76.83,"Intermediate, male"
Spain,2009,77.727,"Intermediate, male"
Spain,2008,78.136,"Intermediate, male"
Spain,2007,78.925,"Intermediate, male"
Spain,2006,77.489,"Intermediate, male"
Spain,2005,76.64,"Intermediate, male"
Spain,2004,74.183,"Intermediate, male"
Spain,2003,73.952,"Intermediate, male"
Spain,2002,71.871,"Intermediate, male"
Spain,2001,70.526,"Intermediate, male"
Spain,2000,69.481,"Intermediate, male"
Spain,1999,67.198,"Intermediate, male"
Spain,1998,64.479,"Intermediate, male"
Spain,1997,63.8,"Intermediate, male"
Spain,1996,63.083,"Intermediate, male"
Spain,1995,62.879,"Intermediate, male"
Spain,1994,63.096,"Intermediate, male"
Spain,1993,64.088,"Intermediate, male"
Spain,1992,61.761,"Intermediate, male"
Sri Lanka,2022,67.812,"Intermediate, male"
Sri Lanka,2021,66.845,"Intermediate, male"
Sri Lanka,2020,67.542,"Intermediate, male"
Sri Lanka,2019,69.248,"Intermediate, male"
Sri Lanka,2018,69.709,"Intermediate, male"
Sri Lanka,2017,71.627,"Intermediate, male"
Sri Lanka,2016,72.404,"Intermediate, male"
Sri Lanka,2015,70.612,"Intermediate, male"
Sri Lanka,2014,69.245,"Intermediate, male"
Sri Lanka,2013,69.045,"Intermediate, male"
Sri Lanka,2012,67.63,"Intermediate, male"
Sri Lanka,2011,70.052,"Intermediate, male"
Sri Lanka,2010,72.221,"Intermediate, male"
St. Lucia,2022,85.541,"Intermediate, male"
St. Lucia,2021,69.301,"Intermediate, male"
St. Lucia,2020,47.833,"Intermediate, male"
St. Lucia,2019,88.578,"Intermediate, male"
St. Lucia,2018,85.776,"Intermediate, male"
St. Lucia,2017,85.508,"Intermediate, male"
Sudan,2022,64.727,"Intermediate, male"
Sudan,2011,56.559,"Intermediate, male"
Sudan,2008,78.097,"Intermediate, male"
Suriname,2016,85.161,"Intermediate, male"
Suriname,2014,79.89,"Intermediate, male"
Sweden,2023,72.746,"Intermediate, male"
Sweden,2022,72.685,"Intermediate, male"
Sweden,2021,73.322,"Intermediate, male"
Sweden,2020,79.851,"Intermediate, male"
Sweden,2019,79.169,"Intermediate, male"
Sweden,2018,79.12,"Intermediate, male"
Sweden,2017,79.467,"Intermediate, male"
Sweden,2016,78.751,"Intermediate, male"
Sweden,2015,79.735,"Intermediate, male"
Sweden,2014,80.209,"Intermediate, male"
Sweden,2013,80.3,"Intermediate, male"
Sweden,2012,80.459,"Intermediate, male"
Sweden,2011,80.629,"Intermediate, male"
Sweden,2010,80.468,"Intermediate, male"
Sweden,2009,80.719,"Intermediate, male"
Sweden,2008,82.047,"Intermediate, male"
Sweden,2007,82.071,"Intermediate, male"
Sweden,2006,81.954,"Intermediate, male"
Sweden,2005,81.997,"Intermediate, male"
Sweden,2004,81.442,"Intermediate, male"
Sweden,2003,81.126,"Intermediate, male"
Sweden,2002,80.998,"Intermediate, male"
Sweden,2001,81.422,"Intermediate, male"
Sweden,2000,78.737,"Intermediate, male"
Sweden,1999,79.694,"Intermediate, male"
Sweden,1998,79.365,"Intermediate, male"
Sweden,1997,79.21,"Intermediate, male"
Sweden,1996,85.477,"Intermediate, male"
Sweden,1995,83.202,"Intermediate, male"
Switzerland,2023,70.598,"Intermediate, male"
Switzerland,2022,70.388,"Intermediate, male"
Switzerland,2021,70.632,"Intermediate, male"
Switzerland,2020,70.777,"Intermediate, male"
Switzerland,2019,70.431,"Intermediate, male"
Switzerland,2018,71.813,"Intermediate, male"
Switzerland,2017,72.629,"Intermediate, male"
Switzerland,2016,73.01,"Intermediate, male"
Switzerland,2015,72.591,"Intermediate, male"
Switzerland,2014,72.439,"Intermediate, male"
Switzerland,2013,72.48,"Intermediate, male"
Switzerland,2012,73.54,"Intermediate, male"
Switzerland,2011,73.99,"Intermediate, male"
Switzerland,2010,74.2,"Intermediate, male"
Switzerland,2009,74.418,"Intermediate, male"
Switzerland,2008,74.865,"Intermediate, male"
Switzerland,2007,75.722,"Intermediate, male"
Switzerland,2006,75.454,"Intermediate, male"
Switzerland,2005,75.072,"Intermediate, male"
Switzerland,2004,76.159,"Intermediate, male"
Switzerland,2003,77.001,"Intermediate, male"
